Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01921.01","Seed cotton, unginned","2012","2012","100 g/ha","3082","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01921.01","Seed cotton, unginned","2013","2013","100 g/ha","2669","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01921.01","Seed cotton, unginned","2014","2014","100 g/ha","2074","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01921.01","Seed cotton, unginned","2015","2015","100 g/ha","1241","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01921.01","Seed cotton, unginned","2016","2016","100 g/ha","2026","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01921.01","Seed cotton, unginned","2017","2017","100 g/ha","923","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01921.01","Seed cotton, unginned","2018","2018","100 g/ha","684","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01921.01","Seed cotton, unginned","2019","2019","100 g/ha","1729","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01921.01","Seed cotton, unginned","2020","2020","100 g/ha","2112","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01921.01","Seed cotton, unginned","2021","2021","100 g/ha","3690","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01929.05","Sisal, raw","2010","2010","100 g/ha","11770","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01929.05","Sisal, raw","2011","2011","100 g/ha","11745","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01929.05","Sisal, raw","2012","2012","100 g/ha","11667","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01929.05","Sisal, raw","2013","2013","100 g/ha","11333","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01929.05","Sisal, raw","2014","2014","100 g/ha","11332","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01929.05","Sisal, raw","2015","2015","100 g/ha","11395","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01929.05","Sisal, raw","2016","2016","100 g/ha","11360","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01929.05","Sisal, raw","2017","2017","100 g/ha","11266","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01929.05","Sisal, raw","2018","2018","100 g/ha","11223","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01929.05","Sisal, raw","2019","2019","100 g/ha","11189","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01929.05","Sisal, raw","2020","2020","100 g/ha","11135","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01929.05","Sisal, raw","2021","2021","100 g/ha","11265","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0141","Soya beans","2010","2010","100 g/ha","13726","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0141","Soya beans","2011","2011","100 g/ha","13681","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0141","Soya beans","2012","2012","100 g/ha","14854","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0141","Soya beans","2013","2013","100 g/ha","14161","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0141","Soya beans","2014","2014","100 g/ha","15511","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0141","Soya beans","2015","2015","100 g/ha","15690","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0141","Soya beans","2016","2016","100 g/ha","14899","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0141","Soya beans","2017","2017","100 g/ha","15141","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0141","Soya beans","2018","2018","100 g/ha","13174","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0141","Soya beans","2019","2019","100 g/ha","13990","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0141","Soya beans","2020","2020","100 g/ha","14815","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0141","Soya beans","2021","2021","100 g/ha","14792","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01215","Spinach","2010","2010","100 g/ha","31188","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01215","Spinach","2011","2011","100 g/ha","34238","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01215","Spinach","2012","2012","100 g/ha","33567","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01215","Spinach","2013","2013","100 g/ha","31126","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01215","Spinach","2014","2014","100 g/ha","29599","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01215","Spinach","2015","2015","100 g/ha","35602","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01215","Spinach","2016","2016","100 g/ha","36879","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01215","Spinach","2017","2017","100 g/ha","36521","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01215","Spinach","2018","2018","100 g/ha","40849","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01215","Spinach","2019","2019","100 g/ha","40681","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01215","Spinach","2020","2020","100 g/ha","38179","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01215","Spinach","2021","2021","100 g/ha","37033","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01802","Sugar cane","2010","2010","100 g/ha","609253","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01802","Sugar cane","2011","2011","100 g/ha","551724","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01802","Sugar cane","2012","2012","100 g/ha","648356","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01802","Sugar cane","2013","2013","100 g/ha","603048","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01802","Sugar cane","2014","2014","100 g/ha","573331","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01802","Sugar cane","2015","2015","100 g/ha","592340","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01802","Sugar cane","2016","2016","100 g/ha","625908","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01802","Sugar cane","2017","2017","100 g/ha","666435","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01802","Sugar cane","2018","2018","100 g/ha","709710","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01802","Sugar cane","2019","2019","100 g/ha","704508","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01802","Sugar cane","2020","2020","100 g/ha","696781","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01802","Sugar cane","2021","2021","100 g/ha","718750","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01530","Sweet potatoes","2010","2010","100 g/ha","113272","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01530","Sweet potatoes","2011","2011","100 g/ha","123289","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01530","Sweet potatoes","2012","2012","100 g/ha","139290","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01530","Sweet potatoes","2013","2013","100 g/ha","147465","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01530","Sweet potatoes","2014","2014","100 g/ha","151996","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01530","Sweet potatoes","2015","2015","100 g/ha","160533","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01530","Sweet potatoes","2016","2016","100 g/ha","175554","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01530","Sweet potatoes","2017","2017","100 g/ha","180205","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01530","Sweet potatoes","2018","2018","100 g/ha","199146","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01530","Sweet potatoes","2019","2019","100 g/ha","207130","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01530","Sweet potatoes","2020","2020","100 g/ha","210730","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01530","Sweet potatoes","2021","2021","100 g/ha","220418","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01620","Tea leaves","2010","2010","100 g/ha","52499","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01620","Tea leaves","2011","2011","100 g/ha","52018","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01620","Tea leaves","2012","2012","100 g/ha","51313","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01620","Tea leaves","2013","2013","100 g/ha","51758","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01620","Tea leaves","2014","2014","100 g/ha","56439","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01620","Tea leaves","2015","2015","100 g/ha","50222","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01620","Tea leaves","2016","2016","100 g/ha","53382","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01620","Tea leaves","2017","2017","100 g/ha","56131","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01620","Tea leaves","2018","2018","100 g/ha","55486","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01620","Tea leaves","2019","2019","100 g/ha","50328","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01620","Tea leaves","2020","2020","100 g/ha","55740","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01620","Tea leaves","2021","2021","100 g/ha","50244","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01234","Tomatoes","2010","2010","100 g/ha","145798","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01234","Tomatoes","2011","2011","100 g/ha","166494","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01234","Tomatoes","2012","2012","100 g/ha","157518","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01234","Tomatoes","2013","2013","100 g/ha","166133","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01234","Tomatoes","2014","2014","100 g/ha","155231","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01234","Tomatoes","2015","2015","100 g/ha","160924","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01234","Tomatoes","2016","2016","100 g/ha","153107","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01234","Tomatoes","2017","2017","100 g/ha","173104","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01234","Tomatoes","2018","2018","100 g/ha","180376","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01234","Tomatoes","2019","2019","100 g/ha","186261","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01234","Tomatoes","2020","2020","100 g/ha","189339","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01234","Tomatoes","2021","2021","100 g/ha","187605","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01970","Unmanufactured tobacco","2010","2010","100 g/ha","6274","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01970","Unmanufactured tobacco","2011","2011","100 g/ha","9379","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01970","Unmanufactured tobacco","2012","2012","100 g/ha","9649","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01970","Unmanufactured tobacco","2013","2013","100 g/ha","9630","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01970","Unmanufactured tobacco","2014","2014","100 g/ha","9374","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01970","Unmanufactured tobacco","2015","2015","100 g/ha","9268","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01970","Unmanufactured tobacco","2016","2016","100 g/ha","8126","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01970","Unmanufactured tobacco","2017","2017","100 g/ha","8971","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01970","Unmanufactured tobacco","2018","2018","100 g/ha","9559","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01970","Unmanufactured tobacco","2019","2019","100 g/ha","11409","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01970","Unmanufactured tobacco","2020","2020","100 g/ha","11877","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01970","Unmanufactured tobacco","2021","2021","100 g/ha","11544","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01658","Vanilla, raw","2010","2010","100 g/ha","2255","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01658","Vanilla, raw","2011","2011","100 g/ha","2069","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01658","Vanilla, raw","2012","2012","100 g/ha","1558","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01658","Vanilla, raw","2013","2013","100 g/ha","1566","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01658","Vanilla, raw","2014","2014","100 g/ha","1471","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01658","Vanilla, raw","2015","2015","100 g/ha","1471","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01658","Vanilla, raw","2016","2016","100 g/ha","1507","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01658","Vanilla, raw","2017","2017","100 g/ha","1598","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01658","Vanilla, raw","2018","2018","100 g/ha","1577","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01658","Vanilla, raw","2019","2019","100 g/ha","1533","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01658","Vanilla, raw","2020","2020","100 g/ha","1520","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01658","Vanilla, raw","2021","2021","100 g/ha","1528","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01221","Watermelons","2010","2010","100 g/ha","126807","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01221","Watermelons","2011","2011","100 g/ha","148797","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01221","Watermelons","2012","2012","100 g/ha","156166","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01221","Watermelons","2013","2013","100 g/ha","143008","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01221","Watermelons","2014","2014","100 g/ha","182664","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01221","Watermelons","2015","2015","100 g/ha","157852","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01221","Watermelons","2016","2016","100 g/ha","138300","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01221","Watermelons","2017","2017","100 g/ha","153411","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01221","Watermelons","2018","2018","100 g/ha","151969","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01221","Watermelons","2019","2019","100 g/ha","151671","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01221","Watermelons","2020","2020","100 g/ha","167677","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01221","Watermelons","2021","2021","100 g/ha","138295","A","Official figure",""
